dataset,year,feature,target,method,r,n
A_portfolio,2022,range_expansion_24,net_profit_ratio,pearson,-0.03816575868611302,213
A_portfolio,2022,range_expansion_24,net_profit_ratio,spearman,-0.011078106799853963,213
A_portfolio,2022,signal_density_168,net_profit_ratio,pearson,0.06381375369833829,213
A_portfolio,2022,signal_density_168,net_profit_ratio,spearman,0.07212329750749046,213
A_portfolio,2022,ema20_distance,profitable_after_fees,pearson,0.06162581048344805,213
A_portfolio,2022,ema20_distance,profitable_after_fees,spearman,0.09976070441984894,213
A_portfolio,2022,ema50_distance,profitable_after_fees,pearson,0.10251066966443172,213
A_portfolio,2022,ema50_distance,profitable_after_fees,spearman,0.13140433353465908,213
A_portfolio,2022,ema_gap,profitable_after_fees,pearson,0.1400865875368931,213
A_portfolio,2022,ema_gap,profitable_after_fees,spearman,0.08144070861653777,213
A_portfolio,2022,ema20_slope_6,profitable_after_fees,pearson,0.1344141429208728,213
A_portfolio,2022,ema20_slope_6,profitable_after_fees,spearman,0.18636432094459257,213
A_portfolio,2022,ema50_slope_6,profitable_after_fees,pearson,0.16028311186731364,213
A_portfolio,2022,ema50_slope_6,profitable_after_fees,spearman,0.16871050680685637,213
A_portfolio,2022,trend_efficiency_20,profitable_after_fees,pearson,0.11045778550870027,213
A_portfolio,2022,trend_efficiency_20,profitable_after_fees,spearman,0.1468930572592767,213
A_portfolio,2022,range_ratio,profitable_after_fees,pearson,0.026405934102215308,213
A_portfolio,2022,range_ratio,profitable_after_fees,spearman,0.05312798782960235,213
A_portfolio,2022,body_to_range,profitable_after_fees,pearson,0.06372777912885078,213
A_portfolio,2022,body_to_range,profitable_after_fees,spearman,0.06362034906240782,213
A_portfolio,2022,close_location,profitable_after_fees,pearson,-0.06465374445616123,213
A_portfolio,2022,close_location,profitable_after_fees,spearman,-0.05912362281977691,213
A_portfolio,2022,natr14,profitable_after_fees,pearson,0.05342427749646483,213
A_portfolio,2022,natr14,profitable_after_fees,spearman,0.1520559651674826,213
A_portfolio,2022,return_std_24,profitable_after_fees,pearson,0.06558535951334617,213
A_portfolio,2022,return_std_24,profitable_after_fees,spearman,0.15322178308223877,213
A_portfolio,2022,return_std_168,profitable_after_fees,pearson,0.02476886817831825,213
A_portfolio,2022,return_std_168,profitable_after_fees,spearman,0.12141160855103482,213
A_portfolio,2022,volatility_percentile_720,profitable_after_fees,pearson,0.0028086803138783856,213
A_portfolio,2022,volatility_percentile_720,profitable_after_fees,spearman,0.015072828127226405,213
A_portfolio,2022,rsi14,profitable_after_fees,pearson,0.09117543926615622,213
A_portfolio,2022,rsi14,profitable_after_fees,spearman,0.09976070441984894,213
A_portfolio,2022,macd_ratio,profitable_after_fees,pearson,0.13307122363865367,213
A_portfolio,2022,macd_ratio,profitable_after_fees,spearman,0.1931926830167358,213
A_portfolio,2022,macd_signal_ratio,profitable_after_fees,pearson,0.13665408035720072,213
A_portfolio,2022,macd_signal_ratio,profitable_after_fees,spearman,0.17903632262326813,213
A_portfolio,2022,relative_volume_24,profitable_after_fees,pearson,-0.10304640025930131,213
A_portfolio,2022,relative_volume_24,profitable_after_fees,spearman,-0.08077452695096281,213
A_portfolio,2022,volume_zscore_24,profitable_after_fees,pearson,-0.08773948228759929,213
A_portfolio,2022,volume_zscore_24,profitable_after_fees,spearman,-0.06628507572470763,213
A_portfolio,2022,volume_trend_24_168,profitable_after_fees,pearson,0.14022137322185432,213
A_portfolio,2022,volume_trend_24_168,profitable_after_fees,spearman,0.17587195971178707,213
A_portfolio,2022,regime_duration,profitable_after_fees,pearson,-0.04057620805365695,213
A_portfolio,2022,regime_duration,profitable_after_fees,spearman,-0.0434309073610493,213
A_portfolio,2022,regime_transition,profitable_after_fees,pearson,-0.041867437955982946,213
A_portfolio,2022,regime_transition,profitable_after_fees,spearman,-0.04186743795598305,213
A_portfolio,2022,hour_of_day,profitable_after_fees,pearson,0.11886000194476097,213
A_portfolio,2022,hour_of_day,profitable_after_fees,spearman,0.11597442506036156,213
A_portfolio,2022,day_of_week,profitable_after_fees,pearson,-0.24109059943986386,213
A_portfolio,2022,day_of_week,profitable_after_fees,spearman,-0.24111949212274006,213
A_portfolio,2022,distance_high_24,profitable_after_fees,pearson,0.003180135875068686,213
A_portfolio,2022,distance_high_24,profitable_after_fees,spearman,0.00899345248526184,213
A_portfolio,2022,distance_low_24,profitable_after_fees,pearson,0.0896717851687913,213
A_portfolio,2022,distance_low_24,profitable_after_fees,spearman,0.15488723724617615,213
A_portfolio,2022,distance_high_168,profitable_after_fees,pearson,0.06898116526658715,213
A_portfolio,2022,distance_high_168,profitable_after_fees,spearman,0.02897890245251037,213
A_portfolio,2022,distance_low_168,profitable_after_fees,pearson,0.052007163219295924,213
A_portfolio,2022,distance_low_168,profitable_after_fees,spearman,0.06928289321979492,213
A_portfolio,2022,candles_since_prior_signal,profitable_after_fees,pearson,-0.01996987571267964,213
A_portfolio,2022,candles_since_prior_signal,profitable_after_fees,spearman,0.005496440708956362,213
A_portfolio,2022,return_1h,profitable_after_fees,pearson,-0.012687660877719427,213
A_portfolio,2022,return_1h,profitable_after_fees,spearman,-0.02031854080003601,213
A_portfolio,2022,return_3h,profitable_after_fees,pearson,-0.07196094848852515,213
A_portfolio,2022,return_3h,profitable_after_fees,spearman,-0.0666181665574951,213
A_portfolio,2022,return_6h,profitable_after_fees,pearson,0.03630015721277105,213
A_portfolio,2022,return_6h,profitable_after_fees,spearman,0.01349017872789276,213
A_portfolio,2022,return_12h,profitable_after_fees,pearson,0.055843073246794606,213
A_portfolio,2022,return_12h,profitable_after_fees,spearman,0.08677016194113737,213
A_portfolio,2022,return_24h,profitable_after_fees,pearson,0.06792205777470983,213
A_portfolio,2022,return_24h,profitable_after_fees,spearman,0.1433956035150082,213
A_portfolio,2022,return_72h,profitable_after_fees,pearson,0.07720214090256255,213
A_portfolio,2022,return_72h,profitable_after_fees,spearman,0.006162180406568296,213
A_portfolio,2022,return_168h,profitable_after_fees,pearson,0.11834889729663453,213
A_portfolio,2022,return_168h,profitable_after_fees,spearman,0.1287396068723593,213
A_portfolio,2022,volatility_ratio_24_168,profitable_after_fees,pearson,0.11712902560218667,213
A_portfolio,2022,volatility_ratio_24_168,profitable_after_fees,spearman,0.14189669476746458,213
A_portfolio,2022,natr_ratio_168,profitable_after_fees,pearson,0.03414809274858501,213
A_portfolio,2022,natr_ratio_168,profitable_after_fees,spearman,0.07927561820341918,213
A_portfolio,2022,up_fraction_24,profitable_after_fees,pearson,-0.0234805158934611,213
A_portfolio,2022,up_fraction_24,profitable_after_fees,spearman,0.009619006097374158,213
A_portfolio,2022,volume_price_interaction,profitable_after_fees,pearson,-0.02604319212419424,213
A_portfolio,2022,volume_price_interaction,profitable_after_fees,spearman,-0.027313448288572992,213
A_portfolio,2022,range_expansion_24,profitable_after_fees,pearson,-0.0738680664959448,213
A_portfolio,2022,range_expansion_24,profitable_after_fees,spearman,-0.03997089993449707,213
A_portfolio,2022,signal_density_168,profitable_after_fees,pearson,-0.025966040357856775,213
A_portfolio,2022,signal_density_168,profitable_after_fees,spearman,-0.012446504716504209,213
A_portfolio,2022,ema20_distance,return_above_0_5_percent,pearson,0.11046669654387888,213
A_portfolio,2022,ema20_distance,return_above_0_5_percent,spearman,0.16451958691888552,213
A_portfolio,2022,ema50_distance,return_above_0_5_percent,pearson,0.15159031979712737,213
A_portfolio,2022,ema50_distance,return_above_0_5_percent,spearman,0.1948763293620309,213
A_portfolio,2022,ema_gap,return_above_0_5_percent,pearson,0.16163393767166098,213
A_portfolio,2022,ema_gap,return_above_0_5_percent,spearman,0.11165698369892549,213
A_portfolio,2022,ema20_slope_6,return_above_0_5_percent,pearson,0.150240625765916,213
A_portfolio,2022,ema20_slope_6,return_above_0_5_percent,spearman,0.20900791636142618,213
A_portfolio,2022,ema50_slope_6,return_above_0_5_percent,pearson,0.179212571412542,213
A_portfolio,2022,ema50_slope_6,return_above_0_5_percent,spearman,0.18737437576975935,213
A_portfolio,2022,trend_efficiency_20,return_above_0_5_percent,pearson,0.13396370518673628,213
A_portfolio,2022,trend_efficiency_20,return_above_0_5_percent,spearman,0.17446403702957108,213
A_portfolio,2022,range_ratio,return_above_0_5_percent,pearson,0.023895433662322444,213
A_portfolio,2022,range_ratio,return_above_0_5_percent,spearman,0.02285478885087381,213
A_portfolio,2022,body_to_range,return_above_0_5_percent,pearson,0.0409910791541645,213
A_portfolio,2022,body_to_range,return_above_0_5_percent,spearman,0.03593959162809164,213
A_portfolio,2022,close_location,return_above_0_5_percent,pearson,-0.0783808532845007,213
A_portfolio,2022,close_location,return_above_0_5_percent,spearman,-0.07432167977459728,213
A_portfolio,2022,natr14,return_above_0_5_percent,pearson,0.039644212613373746,213
A_portfolio,2022,natr14,return_above_0_5_percent,spearman,0.11357608810625078,213
A_portfolio,2022,return_std_24,return_above_0_5_percent,pearson,0.06305890165526612,213
A_portfolio,2022,return_std_24,return_above_0_5_percent,spearman,0.11933340132822662,213
A_portfolio,2022,return_std_168,return_above_0_5_percent,pearson,0.03306216059647537,213
A_portfolio,2022,return_std_168,return_above_0_5_percent,spearman,0.1111335915878368,213
A_portfolio,2022,volatility_percentile_720,return_above_0_5_percent,pearson,-0.040648540741980925,213
A_portfolio,2022,volatility_percentile_720,return_above_0_5_percent,spearman,-0.0320151447213301,213
A_portfolio,2022,rsi14,return_above_0_5_percent,pearson,0.14786652094086006,213
A_portfolio,2022,rsi14,return_above_0_5_percent,spearman,0.15858780965988012,213
A_portfolio,2022,macd_ratio,return_above_0_5_percent,pearson,0.16505806234935735,213
A_portfolio,2022,macd_ratio,return_above_0_5_percent,spearman,0.2292457446568564,213
A_portfolio,2022,macd_signal_ratio,return_above_0_5_percent,pearson,0.16742330709430825,213
A_portfolio,2022,macd_signal_ratio,return_above_0_5_percent,spearman,0.2044718513986573,213
A_portfolio,2022,relative_volume_24,return_above_0_5_percent,pearson,-0.0690778183453754,213
A_portfolio,2022,relative_volume_24,return_above_0_5_percent,spearman,-0.04623296981283634,213
A_portfolio,2022,volume_zscore_24,return_above_0_5_percent,pearson,-0.03499319306244356,213
A_portfolio,2022,volume_zscore_24,return_above_0_5_percent,spearman,-0.02582067748037652,213
A_portfolio,2022,volume_trend_24_168,return_above_0_5_percent,pearson,0.10680696277220354,213
A_portfolio,2022,volume_trend_24_168,return_above_0_5_percent,spearman,0.13241820410544444,213
A_portfolio,2022,regime_duration,return_above_0_5_percent,pearson,-0.043357803913778546,213
A_portfolio,2022,regime_duration,return_above_0_5_percent,spearman,-0.06750157501624025,213
A_portfolio,2022,regime_transition,return_above_0_5_percent,pearson,-0.015424663834517254,213
A_portfolio,2022,regime_transition,return_above_0_5_percent,spearman,-0.015424663834517174,213
A_portfolio,2022,hour_of_day,return_above_0_5_percent,pearson,0.03204697917023666,213
A_portfolio,2022,hour_of_day,return_above_0_5_percent,spearman,0.03196608254383759,213
A_portfolio,2022,day_of_week,return_above_0_5_percent,pearson,-0.1795952653307608,213
A_portfolio,2022,day_of_week,return_above_0_5_percent,spearman,-0.18032880163528206,213
A_portfolio,2022,distance_high_24,return_above_0_5_percent,pearson,0.07007971664623487,213
A_portfolio,2022,distance_high_24,return_above_0_5_percent,spearman,0.07589185610786342,213
A_portfolio,2022,distance_low_24,return_above_0_5_percent,pearson,0.10616437354275265,213
A_portfolio,2022,distance_low_24,return_above_0_5_percent,spearman,0.16521744306700384,213
A_portfolio,2022,distance_high_168,return_above_0_5_percent,pearson,0.06226055013880818,213
A_portfolio,2022,distance_high_168,return_above_0_5_percent,spearman,0.05199028303481218,213
A_portfolio,2022,distance_low_168,return_above_0_5_percent,pearson,0.0970048563845816,213
A_portfolio,2022,distance_low_168,return_above_0_5_percent,spearman,0.11148251966189592,213
A_portfolio,2022,candles_since_prior_signal,return_above_0_5_percent,pearson,-0.050174289852149244,213
A_portfolio,2022,candles_since_prior_signal,return_above_0_5_percent,spearman,-0.05007520516713269,213
A_portfolio,2022,return_1h,return_above_0_5_percent,pearson,0.02681919713965846,213
A_portfolio,2022,return_1h,return_above_0_5_percent,spearman,0.013608194888306545,213
A_portfolio,2022,return_3h,return_above_0_5_percent,pearson,-0.012069846009526547,213
A_portfolio,2022,return_3h,return_above_0_5_percent,spearman,-0.0012212482592069975,213
A_portfolio,2022,return_6h,return_above_0_5_percent,pearson,0.07975872103118069,213
A_portfolio,2022,return_6h,return_above_0_5_percent,spearman,0.06210919718252731,213
A_portfolio,2022,return_12h,return_above_0_5_percent,pearson,0.08262263810459146,213
A_portfolio,2022,return_12h,return_above_0_5_percent,spearman,0.13538409273494717,213
A_portfolio,2022,return_24h,return_above_0_5_percent,pearson,0.09884840088869375,213
A_portfolio,2022,return_24h,return_above_0_5_percent,spearman,0.1702769001408614,213
A_portfolio,2022,return_72h,return_above_0_5_percent,pearson,0.10437330577162322,213
A_portfolio,2022,return_72h,return_above_0_5_percent,spearman,0.054083851479167035,213
A_portfolio,2022,return_168h,return_above_0_5_percent,pearson,0.11622895120386498,213
A_portfolio,2022,return_168h,return_above_0_5_percent,spearman,0.13294159621653315,213
A_portfolio,2022,volatility_ratio_24_168,return_above_0_5_percent,pearson,0.09335887015999735,213
A_portfolio,2022,volatility_ratio_24_168,return_above_0_5_percent,spearman,0.10938895121754107,213
A_portfolio,2022,natr_ratio_168,return_above_0_5_percent,pearson,-0.0021016522529320584,213
A_portfolio,2022,natr_ratio_168,return_above_0_5_percent,spearman,0.03175245473938194,213
A_portfolio,2022,up_fraction_24,return_above_0_5_percent,pearson,-0.00600912288498131,213
A_portfolio,2022,up_fraction_24,return_above_0_5_percent,spearman,0.007757901159878446,213
A_portfolio,2022,volume_price_interaction,return_above_0_5_percent,pearson,0.0015436274359586979,213
A_portfolio,2022,volume_price_interaction,return_above_0_5_percent,spearman,0.01639961948077968,213
A_portfolio,2022,range_expansion_24,return_above_0_5_percent,pearson,-0.060708566118896516,213
A_portfolio,2022,range_expansion_24,return_above_0_5_percent,spearman,-0.05094349881263476,213
A_portfolio,2022,signal_density_168,return_above_0_5_percent,pearson,0.002219406231607399,213
A_portfolio,2022,signal_density_168,return_above_0_5_percent,spearman,0.021233786792781668,213
A_portfolio,2022,ema20_distance,return_above_1_percent,pearson,0.12896669133542377,213
A_portfolio,2022,ema20_distance,return_above_1_percent,spearman,0.18787811030451662,213
A_portfolio,2022,ema50_distance,return_above_1_percent,pearson,0.1688308534238237,213
A_portfolio,2022,ema50_distance,return_above_1_percent,spearman,0.2120516419993267,213
A_portfolio,2022,ema_gap,return_above_1_percent,pearson,0.1657849034650994,213
A_portfolio,2022,ema_gap,return_above_1_percent,spearman,0.12175639125694787,213
A_portfolio,2022,ema20_slope_6,return_above_1_percent,pearson,0.16696200112492923,213
A_portfolio,2022,ema20_slope_6,return_above_1_percent,spearman,0.22787108553490096,213
A_portfolio,2022,ema50_slope_6,return_above_1_percent,pearson,0.19254557468261596,213
A_portfolio,2022,ema50_slope_6,return_above_1_percent,spearman,0.20120910204797807,213
A_portfolio,2022,trend_efficiency_20,return_above_1_percent,pearson,0.14187284674581016,213
A_portfolio,2022,trend_efficiency_20,return_above_1_percent,spearman,0.17899078247554234,213
A_portfolio,2022,range_ratio,return_above_1_percent,pearson,0.05292416887480277,213
A_portfolio,2022,range_ratio,return_above_1_percent,spearman,0.06647721216072774,213
A_portfolio,2022,body_to_range,return_above_1_percent,pearson,0.033874712255021,213
A_portfolio,2022,body_to_range,return_above_1_percent,spearman,0.026484236930343404,213
